co2	temp	humidity
563	25.56	47.3
563	25.56	47.38
564	25.54	47.37
565	25.57	47.33
567	25.57	47.32
566	25.58	47.28
566	25.57	47.19
566	25.6	47.16
564	25.58	47.05
565	25.6	47.01
565	25.61	47.09
564	25.58	47.18
565	25.6	47.19
565	25.63	47.25
565	25.6	47.17
566	25.63	47.29
566	25.58	47.28
566	25.6	47.2
566	25.63	47.18
567	25.6	47.03
566	25.63	47.08
565	25.61	47.08
565	25.61	46.89
565	25.63	46.88
565	25.63	46.88
564	25.64	46.89
564	25.63	46.98
563	25.64	47.03
563	25.63	47.05
562	25.64	47.06
561	25.63	47.08
562	25.65	47.44
562	25.65	47.01
563	25.67	46.99
563	25.68	46.81
562	25.67	46.77
562	25.65	46.85
563	25.67	46.95
563	25.65	46.92
563	25.64	46.78
565	25.67	46.81
566	25.65	46.82
565	25.65	46.82
565	25.65	46.72
560	25.68	46.76
560	25.67	46.81
559	25.64	46.85
558	25.64	46.9
558	25.68	46.82
558	25.65	46.88
558	25.65	46.88
557	25.68	46.89
556	25.67	46.96
559	25.68	46.9
558	25.67	46.88
558	25.68	46.9
558	25.67	46.75
556	25.7	46.85
555	25.67	46.88
555	25.7	46.84
555	25.7	46.89
556	25.68	46.88
557	25.74	46.9
557	25.71	46.73
559	25.71	46.71
559	25.7	46.82
559	25.71	46.88
559	25.73	46.75
559	25.73	46.6
559	25.7	46.56
559	25.73	46.78
558	25.71	46.74
559	25.71	46.83
558	25.7	46.8
559	25.7	46.75
559	25.74	46.81
559	25.71	46.8
558	25.7	46.77
558	25.71	46.75
559	25.71	46.66
558	25.71	46.64
561	25.71	46.7
560	25.74	46.7
560	25.74	46.78
561	25.7	46.7
559	25.73	46.67
560	25.73	46.64
560	25.73	46.59
560	25.73	46.64
561	25.74	46.64
560	25.73	46.63
560	25.74	46.62
561	25.74	46.57
561	25.71	46.58
561	25.74	46.72
560	25.73	46.72
561	25.77	46.93
561	25.73	46.78
562	25.74	46.73
562	25.71	46.67
562	25.74	46.67
561	25.73	46.72
561	25.74	46.73
561	25.74	46.69
561	25.75	46.63
561	25.71	46.66
560	25.74	46.57
561	25.74	46.65
560	25.74	46.69
562	25.74	46.8
561	25.75	46.69
561	25.74	46.8
562	25.73	46.87
562	25.75	46.79
562	25.73	46.78
561	25.74	46.65
562	25.75	46.56
561	25.74	46.52
562	25.73	46.49
563	25.71	46.58
563	25.73	46.69
562	25.71	46.75
562	25.73	46.75
561	25.73	46.64
560	25.73	46.6
559	25.71	46.58
559	25.73	46.62
559	25.73	46.58
559	25.73	46.64
559	25.7	46.62
559	25.73	46.62
559	25.68	46.66
556	25.71	46.74
553	25.71	46.96
552	25.7	46.97
553	25.7	47.23
553	25.71	47.25
553	25.68	47.22
554	25.71	47.28
554	25.7	47.3
554	25.7	47.25
555	25.71	46.97
556	25.71	46.94
556	25.7	46.88
556	25.65	46.89
557	25.67	46.92
557	25.64	46.93
557	25.65	46.9
557	25.63	46.95
558	25.65	47.0
557	25.65	47.05
558	25.65	47.08
557	25.65	47.11
557	25.61	47.12
557	25.61	47.09
557	25.63	47.17
557	25.63	47.2
557	25.63	47.23
557	25.63	47.22
556	25.64	47.22
555	25.63	47.28
554	25.64	47.27
554	25.63	47.29
554	25.65	47.32
554	25.61	47.35
554	25.6	47.34
554	25.6	47.35
555	25.63	47.34
553	25.63	47.34
553	25.63	47.42
553	25.61	47.42
553	25.6	47.43
553	25.61	47.48
553	25.6	47.49
553	25.6	47.47
554	25.6	47.49
555	25.61	47.55
556	25.58	47.57
556	25.6	47.57
557	25.6	47.54
558	25.6	47.54
559	25.58	47.55
558	25.6	47.56
558	25.58	47.56
559	25.57	47.57
559	25.6	47.57
559	25.57	47.54
559	25.58	47.61
560	25.57	47.64
559	25.57	47.6
559	25.57	47.62
560	25.57	47.56
559	25.57	47.55
560	25.56	47.54
560	25.57	47.52
560	25.58	47.6
559	25.58	47.62
559	25.57	47.63
559	25.56	47.6
559	25.58	47.57
559	25.57	47.5
558	25.6	47.61
558	25.57	47.63
559	25.57	47.63
558	25.57	47.68
558	25.57	47.7
558	25.56	47.61
558	25.57	47.62
558	25.57	47.58
558	25.57	47.62
558	25.56	47.63
557	25.57	47.63
556	25.56	47.57
556	25.57	47.6
556	25.57	47.54
557	25.56	47.56
556	25.58	47.54
557	25.54	47.57
556	25.6	47.6
557	25.57	47.57
557	25.57	47.61
557	25.6	47.62
556	25.57	47.65
556	25.58	47.6
556	25.57	47.54
556	25.57	47.54
556	25.58	47.53
557	25.56	47.55
558	25.56	47.54
558	25.57	47.57
558	25.57	47.61
559	25.56	47.62
559	25.56	47.62
559	25.56	47.55
559	25.54	47.58
559	25.57	47.58
559	25.57	47.66
559	25.57	47.7
559	25.57	47.69
561	25.58	47.68
562	25.6	47.72
561	25.6	47.7
562	25.58	47.68
562	25.57	47.65
564	25.57	47.67
565	25.58	47.72
565	25.57	47.77
565	25.56	47.82
567	25.58	47.83
567	25.57	47.82
567	25.57	47.83
567	25.57	47.9
567	25.57	47.91
567	25.57	47.88
568	25.57	47.89
569	25.56	47.88
571	25.58	47.91
573	25.57	47.9
575	25.57	47.95
577	25.58	48.0
578	25.57	47.93
580	25.58	47.96
586	25.58	47.99
586	25.6	47.98
586	25.58	47.97
588	25.58	47.97
589	25.58	48.04
589	25.58	48.0
590	25.56	48.01
590	25.58	48.0
590	25.61	48.01
590	25.58	47.98
590	25.58	47.99
591	25.58	48.0
591	25.58	47.98
591	25.61	47.99
591	25.6	47.94
590	25.6	47.96
590	25.58	47.98
590	25.6	48.0
591	25.58	48.02
591	25.58	48.01
591	25.61	48.04
592	25.61	48.03
592	25.6	47.96
591	25.61	48.03
592	25.6	48.03
592	25.6	48.04
592	25.61	47.98
592	25.61	48.02
592	25.61	48.04
592	25.61	47.99
593	25.6	48.0
593	25.61	47.97
593	25.61	47.97
593	25.63	48.04
593	25.61	47.97
593	25.61	47.93
592	25.61	47.93
592	25.63	47.93
593	25.61	47.98
593	25.6	48.03
593	25.64	47.96
593	25.61	47.99
592	25.61	47.93
592	25.63	47.95
592	25.63	47.97
592	25.64	47.97
592	25.64	47.95
591	25.63	47.93
591	25.64	47.91
591	25.64	47.93
592	25.6	47.92
593	25.63	47.91
594	25.64	47.91
593	25.61	47.95
593	25.64	47.92
592	25.63	47.93
593	25.61	47.92
593	25.65	47.95
592	25.61	47.95
594	25.63	47.94
594	25.61	47.94
595	25.61	47.92
595	25.63	47.9
595	25.61	47.92
594	25.63	47.94
595	25.65	47.9
596	25.65	47.9
596	25.63	47.93
596	25.61	47.88
596	25.63	47.93
596	25.64	47.96
597	25.63	47.96
597	25.63	47.97
599	25.63	47.97
598	25.63	47.94
597	25.63	48.04
596	25.61	48.04
596	25.64	48.03
596	25.63	47.99
597	25.61	48.04
598	25.63	48.02
598	25.61	48.04
598	25.61	48.07
598	25.6	48.06
598	25.64	48.02
598	25.61	48.03
599	25.63	48.06
598	25.61	48.07
597	25.6	48.08
598	25.63	48.13
598	25.63	48.04
599	25.65	48.08
600	25.63	48.03
600	25.64	48.0
599	25.64	48.04
599	25.67	48.09
600	25.64	48.14
602	25.65	48.15
602	25.68	48.1
605	25.67	47.96
605	25.67	47.95
605	25.67	47.89
606	25.67	47.93
606	25.71	48.03
606	25.68	47.94
606	25.71	47.93
607	25.7	47.9
607	25.68	48.01
607	25.68	48.03
607	25.73	48.1
608	25.71	48.14
608	25.7	48.11
611	25.73	48.25
611	25.71	48.34
611	25.73	48.26
611	25.71	48.18
612	25.71	48.17
614	25.71	48.05
617	25.74	47.88
617	25.73	47.79
618	25.73	47.76
618	25.73	47.79
618	25.7	47.74
619	25.75	47.78
620	25.73	47.82
620	25.71	47.82
619	25.71	47.88
619	25.71	47.97
618	25.73	47.95
617	25.73	47.98
617	25.74	47.88
618	25.73	47.77
618	25.73	47.74
617	25.73	47.85
617	25.71	47.87
617	25.73	47.83
616	25.73	47.77
617	25.73	47.75
617	25.71	47.79
617	25.7	47.8
617	25.73	47.9
617	25.71	47.88
616	25.75	47.86
616	25.71	47.92
617	25.74	47.91
617	25.73	47.88
619	25.73	47.89
620	25.75	47.89
620	25.73	47.85
621	25.75	47.91
620	25.73	47.88
620	25.73	47.81
620	25.74	47.88
621	25.71	47.86
621	25.71	47.88
622	25.7	47.92
622	25.7	47.93
623	25.7	47.98
623	25.71	48.04
622	25.71	48.02
623	25.71	48.0
624	25.73	48.02
623	25.7	47.88
623	25.73	47.88
624	25.71	47.85
623	25.68	47.92
624	25.71	47.9
622	25.7	47.93
622	25.7	47.9
623	25.68	47.93
622	25.67	47.93
623	25.7	47.93
624	25.7	47.97
624	25.67	47.95
623	25.67	47.97
624	25.67	48.0
623	25.68	47.99
623	25.68	47.99
624	25.65	48.02
624	25.65	48.02
625	25.67	48.01
624	25.65	48.0
624	25.67	47.94
623	25.64	47.89
624	25.65	47.98
625	25.67	48.06
628	25.67	48.06
627	25.65	48.06
627	25.67	48.02
627	25.63	48.11
626	25.64	48.11
626	25.6	48.07
626	25.63	48.09
626	25.63	48.03
626	25.6	48.11
625	25.61	48.06
625	25.63	48.11
626	25.61	48.12
626	25.6	48.26
625	25.61	48.25
626	25.6	48.16
625	25.6	48.3
625	25.6	48.3
624	25.6	48.4
624	25.61	48.26
623	25.58	48.28
623	25.61	48.22
622	25.61	48.33
623	25.61	48.34
623	25.6	48.43
622	25.61	48.53
622	25.6	48.94
622	25.6	48.87
622	25.6	48.72
623	25.63	48.63
623	25.61	48.64
623	25.61	48.52
623	25.63	48.51
622	25.6	48.57
624	25.61	48.6
624	25.63	48.54
625	25.63	48.55
625	25.61	48.51
625	25.64	48.53
625	25.64	48.53
624	25.64	48.48
625	25.63	48.4
626	25.63	48.44
627	25.64	48.4
627	25.63	48.4
628	25.64	48.38
628	25.63	48.4
627	25.64	48.45
627	25.61	48.37
626	25.64	48.37
627	25.64	48.41
627	25.6	48.46
627	25.61	48.47
627	25.63	48.41
627	25.63	48.34
626	25.61	48.58
626	25.61	48.59
627	25.6	48.77
628	25.61	49.18
628	25.63	49.13
627	25.6	48.93
627	25.63	48.96
627	25.61	48.71
627	25.6	48.72
627	25.58	48.82
627	25.6	49.06
625	25.64	49.05
625	25.57	48.87
625	25.6	48.73
625	25.6	48.88
624	25.6	49.05
624	25.6	49.22
624	25.61	49.26
624	25.6	49.42
625	25.61	49.33
624	25.61	49.37
623	25.58	49.38
624	25.6	49.77
625	25.6	50.38
626	25.6	50.45
627	25.6	51.1
626	25.6	50.9
627	25.58	50.6
629	25.58	50.67
631	25.61	51.0
634	25.6	50.83
634	25.58	50.61
634	25.58	50.53
634	25.6	50.32
635	25.58	50.37
635	25.6	50.44
637	25.61	50.61
636	25.61	50.42
637	25.58	50.62
638	25.61	50.55
638	25.58	50.61
640	25.6	50.46
641	25.58	50.41
643	25.58	50.52
645	25.58	50.66
646	25.58	50.64
646	25.58	50.64
648	25.57	50.59
648	25.57	50.61
648	25.57	50.92
648	25.56	50.68
649	25.56	50.69
649	25.58	50.81
649	25.57	50.86
650	25.56	50.7
649	25.56	50.53
650	25.56	50.45
649	25.57	50.47
649	25.56	50.55
649	25.56	50.89
649	25.57	50.82
650	25.56	50.96
649	25.57	50.94
649	25.56	50.86
649	25.57	51.02
648	25.57	50.97
647	25.57	50.95
628	25.57	51.0
629	25.57	50.75
631	25.57	50.52
632	25.56	50.5
635	25.56	50.47
634	25.57	50.51
634	25.56	50.92
635	25.56	50.87
636	25.56	50.7
636	25.56	50.66
639	25.53	50.58
639	25.54	50.56
640	25.53	50.62
641	25.53	50.67
641	25.53	50.84
643	25.53	50.77
643	25.5	50.81
643	25.51	50.81
644	25.54	50.65
645	25.51	50.68
645	25.51	50.86
646	25.53	50.99
646	25.51	51.06
646	25.54	50.95
647	25.54	50.94
646	25.54	50.92
647	25.51	50.82
646	25.57	51.21
646	25.57	51.31
645	25.54	51.18
646	25.54	51.17
646	25.53	51.17
647	25.53	51.15
646	25.53	51.07
647	25.56	51.05
647	25.54	51.01
647	25.56	51.02
647	25.56	50.99
645	25.56	50.98
645	25.58	50.94
645	25.56	50.89
645	25.58	50.8
645	25.54	50.77
646	25.56	50.74
646	25.57	50.7
645	25.57	50.71
646	25.57	50.66
646	25.58	50.7
646	25.58	50.68
646	25.58	50.7
646	25.57	50.7
646	25.58	50.64
646	25.57	50.6
645	25.57	50.64
645	25.58	50.63
645	25.6	50.62
645	25.6	50.57
645	25.6	50.57
646	25.58	50.64
646	25.6	50.85
646	25.57	51.0
647	25.6	50.9
650	25.58	50.9
650	25.6	50.87
651	25.6	50.89
653	25.57	50.95
654	25.58	50.93
654	25.58	50.93
656	25.56	50.97
658	25.58	50.88
659	25.58	50.73
659	25.56	50.76
660	25.57	50.82
661	25.56	50.82
661	25.56	50.67
662	25.57	50.66
663	25.54	50.8
663	25.56	51.03
664	25.56	50.98
666	25.57	50.81
668	25.56	50.82
671	25.56	50.71
672	25.56	50.65
673	25.57	50.74
673	25.57	50.91
673	25.6	50.98
673	25.58	51.18
673	25.6	51.07
673	25.6	51.02
673	25.58	50.93
673	25.58	50.88
673	25.63	50.84
673	25.61	50.88
673	25.63	50.86
673	25.63	50.8
673	25.64	50.77
673	25.65	50.76
673	25.65	50.77
674	25.68	50.8
674	25.67	50.77
676	25.65	50.84
676	25.7	51.04
676	25.67	50.87
677	25.68	50.7
677	25.67	50.65
677	25.68	50.71
677	25.67	50.77
678	25.67	50.77
680	25.68	50.74
680	25.68	50.76
681	25.7	50.8
681	25.71	51.32
684	25.71	51.21
689	25.73	50.86
692	25.71	50.88
692	25.73	50.7
694	25.73	50.56
697	25.7	50.56
698	25.73	50.83
706	25.74	50.49
707	25.77	50.42
706	25.75	50.49
707	25.74	50.52
707	25.75	50.55
706	25.77	50.44
706	25.77	50.5
706	25.75	50.41
706	25.75	50.42
708	25.75	50.39
708	25.77	50.38
707	25.77	50.33
707	25.8	50.29
707	25.78	50.35
705	25.8	50.4
705	25.77	50.37
704	25.8	50.22
703	25.77	50.21
703	25.77	50.29
704	25.78	50.26
704	25.82	50.28
703	25.8	50.32
704	25.81	50.31
704	25.78	50.19
704	25.81	50.12
705	25.8	50.12
705	25.82	50.13
705	25.82	50.21
703	25.82	50.23
704	25.81	50.17
703	25.82	50.14
703	25.84	50.18
702	25.82	50.2
700	25.84	50.23
699	25.84	50.25
697	25.85	50.2
697	25.84	50.21
697	25.84	50.18
697	25.84	50.05
697	25.84	49.99
697	25.85	50.04
698	25.85	50.07
697	25.85	50.02
697	25.85	50.04
698	25.88	50.0
698	25.87	50.0
698	25.85	50.04
697	25.85	49.96
697	25.87	50.0
697	25.87	49.95
698	25.88	49.93
698	25.88	50.01
697	25.88	49.99
697	25.87	49.92
697	25.89	49.87
696	25.89	49.9
696	25.89	49.89
695	25.88	49.84
695	25.89	49.82
694	25.89	49.87
694	25.91	49.75
693	25.91	49.81
693	25.88	49.81
691	25.92	49.67
690	25.91	49.8
689	25.92	49.84
689	25.92	49.83
689	25.92	49.85
689	25.91	49.81
689	25.92	49.84
689	25.92	49.75
690	25.92	49.75
689	25.94	49.79
690	25.94	49.77
690	25.95	49.68
690	25.94	49.64
691	25.94	49.66
692	25.95	49.6
691	25.95	49.65
691	25.95	49.6
691	25.95	49.6
691	25.98	49.68
691	25.95	49.66
692	25.95	49.57
693	25.95	49.51
694	25.96	49.54
694	25.95	49.56
695	25.96	49.55
694	25.98	49.64
694	25.96	49.64
694	25.98	49.64
692	26.01	49.61
693	25.99	49.51
692	25.96	49.5
692	26.01	49.57
691	25.99	49.6
692	26.01	49.61
692	25.98	49.53
693	25.98	49.46
692	25.99	49.45
692	26.01	49.48
692	26.01	49.52
693	25.98	49.46
693	26.01	49.6
694	25.99	49.59
695	25.99	49.37
696	26.01	49.39
696	25.99	49.35
696	25.99	49.31
696	26.02	49.37
697	26.01	49.47
697	26.01	49.45
697	25.99	49.5
697	26.01	49.46
697	26.01	49.4
697	26.02	49.39
697	25.99	49.4
696	26.02	49.34
696	26.03	49.3
696	26.06	49.33
696	26.02	49.44
697	26.02	49.47
696	26.06	49.36
695	26.05	49.34
695	26.03	49.23
695	26.03	49.21
695	26.03	49.24
694	26.03	49.36
695	26.06	49.39
694	26.05	49.36
695	26.05	49.33
695	26.05	49.29
694	26.03	49.32
693	26.03	49.39
693	26.03	49.42
693	26.03	49.51
692	26.05	49.52
692	26.05	49.57
691	26.06	49.69
692	26.06	49.71
692	26.08	49.85
692	26.05	49.68
692	26.05	49.68
692	26.08	49.71
692	26.06	49.71
692	26.06	49.72
692	26.06	49.74
691	26.06	49.7
691	26.09	49.85
690	26.11	49.91
689	26.09	50.5
689	26.09	50.31
689	26.08	50.33
690	26.11	50.16
690	26.12	50.02
691	26.09	49.95
691	26.12	49.83
691	26.13	50.02
692	26.12	50.13
691	26.15	50.05
691	26.13	49.98
691	26.15	50.41
691	26.13	50.44
691	26.13	50.17
691	26.11	50.09
691	26.15	50.19
691	26.15	50.06
691	26.13	50.12
691	26.15	49.98
690	26.18	49.96
690	26.13	49.93
690	26.13	49.95
690	26.15	50.1
690	26.15	50.48
691	26.16	50.32
691	26.18	50.19
690	26.16	50.21
689	26.18	50.02
690	26.18	49.9
689	26.18	49.97
688	26.18	49.87
687	26.19	49.97
687	26.18	49.94
688	26.18	49.97
688	26.18	49.99
688	26.19	49.98
688	26.21	49.92
690	26.18	49.82
690	26.18	50.19
690	26.19	50.33
690	26.19	50.18
690	26.19	50.2
689	26.22	50.06
690	26.19	49.97
689	26.19	49.87
689	26.21	50.01
689	26.23	49.99
689	26.21	49.99
690	26.23	50.0
689	26.23	50.02
689	26.23	49.88
689	26.23	49.83
689	26.23	49.9
689	26.23	49.78
689	26.25	49.85
689	26.23	49.91
688	26.22	49.98
687	26.22	49.93
686	26.23	50.0
686	26.21	50.14
686	26.23	49.93
687	26.23	49.87
686	26.25	49.99
683	26.25	50.08
684	26.25	49.99
684	26.23	49.85
685	26.25	49.73
685	26.26	49.8
686	26.26	49.94
686	26.25	49.86
685	26.25	49.75
687	26.25	49.82
686	26.26	49.72
685	26.26	49.87
686	26.26	49.75
685	26.23	49.86
686	26.26	49.95
685	26.26	49.89
686	26.25	49.89
686	26.28	49.72
688	26.26	49.81
688	26.29	49.9
687	26.28	49.97
687	26.26	49.9
686	26.25	49.89
686	26.26	49.86
685	26.28	49.97
684	26.26	50.1
684	26.29	50.02
683	26.28	49.92
682	26.28	49.8
683	26.25	49.85
683	26.28	49.84
683	26.25	49.8
683	26.28	49.72
682	26.29	49.72
683	26.29	49.64
682	26.28	49.71
683	26.29	49.73
684	26.3	49.59
684	26.29	49.64
685	26.29	49.66
685	26.28	49.68
686	26.28	49.84
685	26.28	49.73
684	26.29	49.59
683	26.25	49.55
682	26.3	49.59
682	26.29	49.65
682	26.29	49.56
681	26.29	49.56
682	26.3	49.62
681	26.28	49.62
681	26.29	49.64
680	26.29	49.86
681	26.32	49.82
680	26.29	49.69
680	26.28	49.74
680	26.3	49.85
680	26.32	49.76
679	26.32	49.62
678	26.32	49.59
678	26.29	49.67
678	26.32	49.57
676	26.3	49.59
676	26.32	49.62
676	26.32	49.56
677	26.33	49.57
676	26.33	49.67
676	26.3	49.74
676	26.3	49.84
678	26.32	49.67
677	26.3	49.69
675	26.32	49.74
675	26.32	49.78
675	26.33	49.71
674	26.32	49.68
675	26.33	49.61
675	26.3	49.7
674	26.33	49.59
674	26.3	49.56
675	26.33	49.5
675	26.33	49.52
674	26.35	49.59
675	26.33	49.65
674	26.33	49.75
675	26.32	49.76
675	26.32	49.61
673	26.33	49.64
673	26.35	49.58
672	26.35	49.44
672	26.36	49.39
672	26.32	49.44
672	26.36	49.59
671	26.36	49.56
672	26.38	49.58
671	26.36	49.47
672	26.36	49.53
672	26.35	49.62
672	26.39	49.53
672	26.39	49.41
672	26.38	49.41
673	26.38	49.4
672	26.38	49.48
673	26.36	49.46
672	26.42	49.35
673	26.39	49.28
673	26.39	49.43
673	26.38	49.25
673	26.38	49.23
674	26.39	49.35
674	26.39	49.21
675	26.39	49.13
675	26.36	49.17
676	26.39	49.17
676	26.36	49.28
676	26.38	49.3
677	26.39	49.3
677	26.38	49.28
677	26.39	49.22
676	26.39	49.36
677	26.38	49.31
677	26.38	49.34
677	26.38	49.25
677	26.39	49.25
676	26.4	49.25
676	26.39	49.23
676	26.39	49.21
676	26.4	49.22
676	26.42	49.21
676	26.39	49.25
675	26.39	49.27
675	26.39	49.2
675	26.4	49.17
675	26.39	49.14
675	26.4	49.24
675	26.44	49.3
676	26.39	49.13
676	26.4	49.15
677	26.38	49.21
677	26.4	49.25
678	26.4	49.18
678	26.4	49.22
678	26.42	49.24
678	26.4	49.16
678	26.4	49.78
679	26.4	49.6
680	26.4	49.45
681	26.42	49.33
682	26.4	49.31
686	26.42	49.21
686	26.4	49.33
687	26.39	49.37
687	26.4	49.35
687	26.4	49.3
687	26.4	49.27
687	26.39	49.35
686	26.4	49.24
685	26.4	49.22
683	26.4	49.25
683	26.39	49.23
682	26.42	49.29
682	26.4	49.33
680	26.42	49.33
679	26.42	49.28
679	26.4	49.27
678	26.43	49.25
679	26.4	49.24
679	26.39	49.22
678	26.4	49.37
678	26.39	49.32
677	26.4	49.23
676	26.39	49.23
675	26.4	49.17
675	26.38	49.1
675	26.39	49.12
674	26.4	49.21
674	26.42	49.29
674	26.42	49.3
674	26.42	49.25
673	26.39	49.22
673	26.36	49.24
673	26.4	49.15
673	26.39	49.15
672	26.39	49.13
673	26.4	49.2
673	26.4	49.12
673	26.39	49.08
672	26.4	49.2
673	26.42	49.21
672	26.39	49.18
671	26.42	49.2
671	26.39	49.17
671	26.42	49.11
671	26.4	49.06
672	26.42	49.12
672	26.4	49.09
672	26.42	48.98
672	26.42	49.1
673	26.42	49.05
674	26.42	49.13
674	26.42	49.2
674	26.42	49.21
674	26.43	49.21
674	26.4	49.23
673	26.4	49.11
674	26.4	49.18
674	26.42	49.17
674	26.39	49.16
673	26.4	49.24
674	26.39	49.12
674	26.4	49.16
675	26.4	49.11
675	26.4	49.15
675	26.4	49.18
675	26.43	49.2
676	26.4	49.04
676	26.42	49.03
675	26.42	49.02
675	26.44	49.01
675	26.42	48.92
676	26.42	49.08
676	26.4	49.12
675	26.42	49.1
675	26.4	49.04
676	26.43	48.96
675	26.44	48.98
676	26.42	48.97
676	26.44	49.07
675	26.46	49.08
676	26.44	49.04
677	26.43	49.04
676	26.44	49.03
676	26.46	49.07
677	26.44	49.01
677	26.4	48.98
677	26.43	48.97
677	26.44	48.93
678	26.44	48.98
678	26.43	49.01
677	26.44	48.96
677	26.46	48.95
677	26.44	48.97
677	26.44	48.97
676	26.46	48.96
676	26.46	48.97
677	26.47	49.07
677	26.42	49.03
678	26.44	49.09
678	26.44	49.09
676	26.44	49.07
677	26.44	49.04
677	26.44	49.02
676	26.46	49.05
675	26.46	49.12
674	26.46	49.08
675	26.47	49.02
674	26.46	48.98
675	26.43	48.96
675	26.49	48.92
676	26.47	48.88
676	26.46	48.89
676	26.47	49.03
676	26.47	49.3
676	26.49	48.96
676	26.46	48.86
677	26.49	48.87
678	26.47	48.91
679	26.46	48.96
679	26.47	48.98
680	26.47	48.98
680	26.47	48.89
679	26.46	48.95
680	26.46	48.96
680	26.47	49.09
681	26.47	48.97
680	26.46	48.91
681	26.49	48.93
681	26.49	48.89
681	26.47	48.82
681	26.46	48.84
682	26.47	48.85
682	26.47	48.85
682	26.47	48.85
682	26.46	48.87
682	26.44	48.99
681	26.47	48.94
681	26.47	48.95
681	26.47	48.96
680	26.47	48.88
681	26.44	48.93
679	26.46	48.87
679	26.44	48.79
679	26.47	48.89
679	26.43	48.93
679	26.47	48.98
679	26.46	48.89
680	26.47	48.85
680	26.46	48.84
679	26.47	48.95
678	26.5	48.85
677	26.47	48.87
677	26.47	48.92
678	26.47	48.95
678	26.47	48.95
678	26.46	48.93
679	26.46	48.89
679	26.47	48.91
680	26.5	48.88
680	26.47	48.87
680	26.49	48.86
680	26.49	48.86
679	26.47	48.88
680	26.49	49.02
681	26.47	49.17
680	26.47	48.75
682	26.5	48.82
682	26.47	48.9
683	26.46	48.86
683	26.46	48.85
683	26.46	48.79
683	26.47	48.78
683	26.5	48.87
684	26.47	48.87
683	26.49	48.88
682	26.47	48.84
682	26.49	48.75
682	26.47	48.76
682	26.5	48.76
683	26.49	48.78
684	26.49	48.78
684	26.47	48.77
684	26.49	48.85
684	26.49	48.75
683	26.5	48.72
684	26.49	48.78
684	26.49	48.72
684	26.5	48.73
685	26.49	48.71
685	26.51	48.74
684	26.51	48.76
685	26.47	48.81
685	26.51	48.71
684	26.53	48.71
684	26.49	48.69
684	26.5	48.72
684	26.47	48.73
684	26.5	48.68
684	26.49	48.66
683	26.51	48.68
682	26.51	48.66
682	26.5	48.63
682	26.51	48.65
681	26.49	48.73
681	26.5	48.76
681	26.49	48.8
681	26.47	48.76
681	26.49	48.69
680	26.49	48.66
678	26.49	48.74
678	26.49	48.73
678	26.49	48.81
677	26.49	48.73
677	26.49	48.76
676	26.49	48.73
677	26.47	48.79
677	26.49	48.77
677	26.5	48.72
677	26.5	48.68
677	26.49	48.65
675	26.5	48.68
675	26.47	48.72
676	26.49	48.73
675	26.47	48.74
675	26.5	48.81
675	26.5	48.76
675	26.5	48.6
674	26.47	48.55
674	26.5	48.63
673	26.49	48.71
674	26.5	48.74
674	26.51	48.71
674	26.49	48.74
675	26.47	48.74
674	26.47	48.73
674	26.49	48.72
674	26.49	49.35
675	26.49	48.83
679	26.49	48.67
680	26.49	48.62
681	26.49	48.65
680	26.51	48.62
681	26.5	48.63
682	26.51	48.64
681	26.47	48.64
681	26.5	48.64
680	26.53	48.56
680	26.51	48.55
680	26.51	48.55
680	26.5	48.5
680	26.51	48.55
681	26.53	48.64
681	26.51	48.61
681	26.5	48.54
680	26.5	48.58
679	26.5	48.56
680	26.53	48.83
681	26.49	48.62
680	26.51	48.53
678	26.53	48.47
678	26.53	48.52
678	26.53	48.52
678	26.53	48.55
678	26.53	48.53
677	26.53	48.44
677	26.53	48.44
676	26.51	48.52
676	26.53	48.52
676	26.53	48.47
675	26.54	48.54
675	26.5	48.53
675	26.51	48.58
675	26.51	48.61
674	26.51	48.58
675	26.49	48.55
676	26.53	48.58
676	26.5	48.64
676	26.5	48.71
676	26.53	48.57
676	26.5	48.55
676	26.5	48.53
675	26.53	48.56
676	26.51	48.53
676	26.51	48.55
675	26.51	48.51
675	26.5	48.55
674	26.51	48.59
674	26.51	48.58
674	26.5	48.54
674	26.53	48.5
675	26.5	48.56
675	26.51	48.55
675	26.53	48.54
674	26.53	48.42
673	26.53	48.48
673	26.54	48.47
673	26.54	48.42
674	26.53	48.48
674	26.53	48.53
674	26.53	48.47
674	26.53	48.48
676	26.53	48.48
675	26.53	48.42
674	26.56	48.46
674	26.53	48.41
675	26.54	48.5
674	26.53	48.52
674	26.54	48.49
675	26.56	48.44
674	26.54	48.37
674	26.56	48.4
674	26.56	48.37
672	26.54	48.27
673	26.57	48.32
672	26.53	48.35
672	26.57	48.42
671	26.54	48.31
671	26.53	48.35
671	26.53	48.42
670	26.53	48.42
671	26.56	48.37
670	26.53	48.48
670	26.56	48.34
671	26.57	48.33
671	26.54	48.35
670	26.54	48.3
671	26.56	48.23
671	26.54	48.19
671	26.58	48.19
672	26.56	48.15
671	26.54	49.24
674	26.56	48.71
679	26.54	48.49
682	26.57	48.51
685	26.56	48.45
686	26.57	48.4
686	26.57	48.35
685	26.56	48.33
687	26.58	48.32
687	26.53	48.37
687	26.58	48.34
688	26.54	48.42
687	26.56	48.38
686	26.57	48.4
683	26.57	48.37
683	26.56	48.4
683	26.57	49.2
684	26.54	48.64
684	26.56	48.47
683	26.56	48.32
683	26.54	48.23
